hbin,err_s,present_h,target_mean,target_std,error_state_share,file,class
32,0,0.9988888888888889,774.1201,1288.4832,0.0,E04_15,E04
33,0,0.9991666666666666,739.6953,1261.7917,0.0,E04_15,E04
34,0,0.9994444444444445,798.79297,1301.6189,0.0,E04_15,E04
35,0,0.9913888888888889,677.761,1199.8538,0.0,E04_15,E04
36,0,0.9911111111111112,715.3458,1234.3528,0.0,E04_15,E04
37,0,0.9913888888888889,786.1409,1293.9976,0.0,E04_15,E04
38,0,0.9788888888888889,766.8462,1282.494,0.0,E04_15,E04
39,0,0.9572222222222222,717.4791,1231.4575,0.0,E04_15,E04
40,0,0.9991666666666666,449.2469,893.2665,0.0,E04_15,E04
41,0,0.9994444444444445,776.55756,1273.2051,0.0,E04_15,E04
42,0,0.9975,796.75995,1292.7369,0.0,E04_15,E04
43,0,0.9997222222222222,790.24146,1287.3079,0.0,E04_15,E04
44,0,0.9991666666666666,751.37085,1260.4414,0.0,E04_15,E04
45,0,0.9988888888888889,411.2878,652.078,0.0,E04_15,E04
46,0,0.9994444444444445,1254.9319,2.357788,0.0,E04_15,E04
47,0,0.9958333333333333,667.2482,431.27637,0.0,E04_15,E04
48,0,0.9941666666666666,154.92876,9.521457,0.0,E04_15,E04
49,0,0.9888888888888889,184.8472,11.140534,0.0,E04_15,E04
50,0,0.9722222222222222,216.27486,197.95284,0.0,E04_15,E04
51,0,0.945,185.34186,6.7719917,0.0,E04_15,E04
52,0,0.9997222222222222,193.84163,6.338377,0.0,E04_15,E04
53,0,0.9991666666666666,207.36363,13.071468,0.0,E04_15,E04
54,0,0.9994444444444445,198.07866,15.09997,0.0,E04_15,E04
55,0,0.9994444444444445,214.04865,204.30826,0.0,E04_15,E04
56,0,0.9994444444444445,86.8299,12.553781,0.0,E04_15,E04
57,0,0.9994444444444445,148.78877,27.444616,0.0,E04_15,E04
58,0,0.9913888888888889,395.38498,776.4516,0.0,E04_15,E04
59,936,0.9919444444444444,377.1361,930.8553,0.26211145337440495,E04_15,E04
60,2282,0.9286111111111112,0.0,0.0,0.682620400837571,E04_15,E04
61,0,0.9991666666666666,0.0,0.0,0.0,E04_15,E04
62,0,0.9505555555555556,0.0,0.0,0.0,E04_15,E04
63,0,0.9919444444444444,0.0,0.0,0.0,E04_15,E04
64,0,0.9991666666666666,0.0,0.0,0.0,E04_15,E04
65,1983,0.9938888888888889,0.0,0.0,0.5542202347680268,E04_15,E04
66,3597,0.9991666666666666,0.0,0.0,1.0,E04_15,E04
67,3597,0.9991666666666666,0.0,0.0,1.0,E04_15,E04
68,3598,0.9994444444444445,0.0,0.0,1.0,E04_15,E04
69,3582,0.995,0.0,0.0,1.0,E04_15,E04
70,3562,0.9894444444444445,0.0,0.0,1.0,E04_15,E04
71,3596,0.9988888888888889,0.0,0.0,1.0,E04_15,E04
72,3584,0.9955555555555555,0.0,0.0,1.0,E04_15,E04
73,3597,0.9991666666666666,0.0,0.0,1.0,E04_15,E04
74,3118,0.9697222222222223,18.033802,52.842865,0.8931538241191636,E04_15,E04
75,0,0.9416666666666667,336.9481,696.86646,0.0,E04_15,E04
76,0,0.9991666666666666,496.55545,994.5695,0.0,E04_15,E04
77,0,0.9922222222222222,786.2002,1310.1748,0.0,E04_15,E04
78,0,0.9991666666666666,710.71643,1222.3201,0.0,E04_15,E04
79,0,0.9991666666666666,452.23715,846.54846,0.0,E04_15,E04
80,0,0.9994444444444445,771.2343,1298.2267,0.0,E04_15,E04
81,0,0.9994444444444445,775.56946,1294.3427,0.0,E04_15,E04
82,0,0.9988888888888889,746.631,1268.9742,0.0,E04_15,E04
83,0,0.9994444444444445,600.3177,1160.3534,0.0,E04_15,E04
84,0,0.9994444444444445,713.60535,1243.8931,0.0,E04_15,E04
85,0,0.9994444444444445,744.87854,1266.1119,0.0,E04_15,E04
86,0,0.9725,699.46246,1198.5017,0.0,E04_15,E04
87,0,0.9736111111111111,649.7969,1220.6155,0.0,E04_15,E04
88,0,0.9933333333333333,316.58276,877.9939,0.0,E04_15,E04
89,0,0.9975,718.5461,1248.2241,0.0,E04_15,E04
90,0,0.9986111111111111,766.9519,1274.8647,0.0,E04_15,E04
91,0,0.9983333333333333,768.0779,1280.9526,0.0,E04_15,E04
92,0,0.9994444444444445,776.5281,1272.5604,0.0,E04_15,E04
93,2378,0.9972222222222222,138.0571,537.9657,0.6623955431754874,E04_15,E04
94,3573,0.9925,0.0,0.0,1.0,E04_15,E04
95,3585,0.9958333333333333,0.0,0.0,1.0,E04_15,E04
96,392,0.9955555555555555,199.18555,66.98351,0.109375,E04_15,E04
97,0,0.9988888888888889,564.1346,1014.662,0.0,E04_15,E04
98,0,0.9875,782.40424,1283.086,0.0,E04_15,E04
99,0,0.9227777777777778,771.8546,1282.168,0.0,E04_15,E04
100,0,0.9994444444444445,770.94885,1283.05,0.0,E04_15,E04
101,0,0.9991666666666666,760.558,1277.2352,0.0,E04_15,E04
102,0,0.9994444444444445,721.0025,1233.7457,0.0,E04_15,E04
103,0,0.9994444444444445,460.0528,870.7067,0.0,E04_15,E04
104,0,0.9994444444444445,776.4233,1293.719,0.0,E04_15,E04
105,0,0.9991666666666666,781.9741,1294.1787,0.0,E04_15,E04
106,0,0.9891666666666666,756.54816,1278.0881,0.0,E04_15,E04
107,0,0.9980555555555556,531.8592,1026.4995,0.0,E04_15,E04
108,0,0.9994444444444445,695.32935,1207.5109,0.0,E04_15,E04
109,0,0.9991666666666666,757.1779,1275.9355,0.0,E04_15,E04
110,0,0.9730555555555556,771.4956,1283.8678,0.0,E04_15,E04
111,0,0.8816666666666667,698.7136,1206.8435,0.0,E04_15,E04
112,0,0.9944444444444445,429.40112,821.2303,0.0,E04_15,E04
113,0,0.9916666666666667,746.47986,1256.6282,0.0,E04_15,E04
114,0,0.9983333333333333,658.0153,1178.941,0.0,E04_15,E04
115,0,0.9994444444444445,751.8435,1271.4224,0.0,E04_15,E04
116,0,0.9972222222222222,769.95764,1286.3599,0.0,E04_15,E04
117,2106,0.9988888888888889,166.02058,565.598,0.585650723025584,E04_15,E04
118,3598,0.9994444444444445,0.0,0.0,1.0,E04_15,E04
119,3554,0.9872222222222222,0.0,0.0,1.0,E04_15,E04
120,428,0.9955555555555555,356.7098,719.4279,0.11941964285714286,E04_15,E04
121,0,0.9991666666666666,714.2213,1221.2084,0.0,E04_15,E04
122,0,0.9888888888888889,651.2952,1155.971,0.0,E04_15,E04
123,0,0.9933333333333333,746.8879,1261.7358,0.0,E04_15,E04
124,0,0.9994444444444445,772.28516,1280.3119,0.0,E04_15,E04
125,0,0.9994444444444445,757.52277,1277.9044,0.0,E04_15,E04
126,0,0.9991666666666666,700.1354,1207.049,0.0,E04_15,E04
127,0,0.9991666666666666,442.04004,847.73553,0.0,E04_15,E04
128,0,0.9994444444444445,766.6012,1276.568,0.0,E04_15,E04
129,0,0.9994444444444445,763.57587,1275.5123,0.0,E04_15,E04
130,0,0.995,748.428,1260.9492,0.0,E04_15,E04
131,0,0.9930555555555556,521.8132,993.1914,0.0,E04_15,E04
132,0,0.9997222222222222,688.7802,1204.227,0.0,E04_15,E04
133,0,0.9922222222222222,769.1016,1285.401,0.0,E04_15,E04
134,0,0.9952777777777778,756.8878,1270.792,0.0,E04_15,E04
135,0,0.9855555555555555,674.8137,1195.2593,0.0,E04_15,E04
136,0,0.9983333333333333,400.47607,827.8483,0.0,E04_15,E04
137,0,0.9975,758.9432,1275.6655,0.0,E04_15,E04
138,0,0.9975,731.16736,1251.87,0.0,E04_15,E04
139,0,0.9988888888888889,748.36816,1263.6274,0.0,E04_15,E04
140,0,0.9988888888888889,777.69214,1285.0509,0.0,E04_15,E04
141,1974,0.9991666666666666,167.56769,533.8646,0.548790658882402,E04_15,E04
142,3595,0.9986111111111111,0.0,0.0,1.0,E04_15,E04
143,3598,0.9994444444444445,0.0,0.0,1.0,E04_15,E04
144,367,0.9955555555555555,162.55162,232.94688,0.10239955357142858,E04_15,E04
145,0,0.9986111111111111,735.6406,1266.088,0.0,E04_15,E04
146,0,0.9766666666666667,761.5398,1282.9818,0.0,E04_15,E04
147,0,0.9788888888888889,736.3646,1266.0336,0.0,E04_15,E04
148,0,0.9994444444444445,751.2835,1274.9878,0.0,E04_15,E04
149,0,0.9988888888888889,741.6663,1263.426,0.0,E04_15,E04
150,0,0.9811111111111112,654.6277,1174.39,0.0,E04_15,E04
151,0,0.9836111111111111,386.0754,725.7355,0.0,E04_15,E04
152,0,0.9894444444444445,750.04944,1273.2079,0.0,E04_15,E04
153,0,0.9822222222222222,771.0919,1283.8398,0.0,E04_15,E04
154,0,0.9988888888888889,664.2628,1176.7147,0.0,E04_15,E04
155,0,0.9983333333333333,678.3706,1188.646,0.0,E04_15,E04
156,0,0.9988888888888889,703.79004,1209.1941,0.0,E04_15,E04
157,0,0.9986111111111111,767.8473,1282.0637,0.0,E04_15,E04
158,0,0.9772222222222222,752.1873,1266.6074,0.0,E04_15,E04
159,0,0.9783333333333334,685.8989,1202.7664,0.0,E04_15,E04
160,0,0.9966666666666667,435.46933,833.3047,0.0,E04_15,E04
161,0,0.9980555555555556,722.05176,1236.3096,0.0,E04_15,E04
162,0,0.9991666666666666,744.75616,1259.1483,0.0,E04_15,E04
163,0,0.9991666666666666,739.53796,1263.6952,0.0,E04_15,E04
164,0,0.9988888888888889,781.4986,1291.7579,0.0,E04_15,E04
165,2046,0.9988888888888889,147.89154,517.82745,0.5689655172413793,E04_15,E04
166,3575,0.9930555555555556,0.0,0.0,1.0,E04_15,E04
167,3590,0.9972222222222222,0.0,0.0,1.0,E04_15,E04
168,586,0.16277777777777777,0.0,0.0,1.0,E04_15,E04
0,601,0.9975,121.41604,53.55322,0.16736285157337788,E04_16,E04
1,0,0.9988888888888889,-26.939377,34.121532,0.0,E04_16,E04
2,0,0.9994444444444445,-1.6164535,10.09398,0.0,E04_16,E04
3,0,0.9991666666666666,41.23909,16.408072,0.0,E04_16,E04
4,0,0.9991666666666666,11.98471,65.71282,0.0,E04_16,E04
5,0,0.9930555555555556,-3.1994405,12.373872,0.0,E04_16,E04
6,0,0.9991666666666666,43.063942,15.503591,0.0,E04_16,E04
7,0,0.9991666666666666,117.028076,28.923119,0.0,E04_16,E04
8,0,0.9986111111111111,186.6523,6.945198,0.0,E04_16,E04
9,0,0.9988888888888889,190.91602,5.1239066,0.0,E04_16,E04
10,0,0.9388888888888889,191.09468,4.961041,0.0,E04_16,E04
11,0,0.9997222222222222,189.82773,4.3192883,0.0,E04_16,E04
12,0,0.9991666666666666,240.51042,478.8172,0.0,E04_16,E04
13,0,0.9991666666666666,836.3851,1329.3688,0.0,E04_16,E04
14,0,0.9991666666666666,321.0673,757.9421,0.0,E04_16,E04
15,0,0.9961111111111111,788.68097,1293.0072,0.0,E04_16,E04
16,0,0.9955555555555555,777.339,1286.0233,0.0,E04_16,E04
17,0,0.9991666666666666,814.0428,1314.794,0.0,E04_16,E04
18,0,0.9991666666666666,788.61804,1291.94,0.0,E04_16,E04
19,0,0.9997222222222222,499.96695,1044.8861,0.0,E04_16,E04
20,0,0.9991666666666666,839.17847,1334.2563,0.0,E04_16,E04
21,0,0.9766666666666667,676.4326,1206.1014,0.0,E04_16,E04
22,0,0.9791666666666666,785.2369,1292.0046,0.0,E04_16,E04
23,0,0.9908333333333333,261.9832,715.6208,0.0,E04_16,E04
24,0,0.9983333333333333,848.6219,1345.9724,0.0,E04_16,E04
25,0,0.9988888888888889,900.51166,1375.3383,0.0,E04_16,E04
26,0,0.9911111111111112,693.14404,1223.2207,0.0,E04_16,E04
27,0,0.9991666666666666,584.21686,1119.8236,0.0,E04_16,E04
28,1,0.9975,146.97159,546.45166,0.000278473962684489,E04_16,E04
29,0,0.9986111111111111,-25.065926,8.270056,0.0,E04_16,E04
30,0,0.9905555555555555,4.594504,15.54823,0.0,E04_16,E04
31,0,0.9991666666666666,158.26494,456.23532,0.0,E04_16,E04
32,0,0.9986111111111111,626.3049,1166.5714,0.0,E04_16,E04
33,0,0.9988888888888889,774.6766,1284.0625,0.0,E04_16,E04
34,0,0.8913888888888889,802.92303,1308.02,0.0,E04_16,E04
35,0,0.9991666666666666,890.36475,1370.929,0.0,E04_16,E04
36,0,0.9994444444444445,831.505,1329.7992,0.0,E04_16,E04
37,0,0.9997222222222222,752.5596,1255.6001,0.0,E04_16,E04
38,0,0.9991666666666666,257.35336,725.46765,0.0,E04_16,E04
39,0,0.9994444444444445,806.0356,1311.8158,0.0,E04_16,E04
40,0,0.9997222222222222,776.6249,1287.7998,0.0,E04_16,E04
41,0,0.9822222222222222,829.87897,1328.9337,0.0,E04_16,E04
42,0,0.9891666666666666,754.5737,1267.414,0.0,E04_16,E04
43,0,0.9977777777777778,623.7035,1161.494,0.0,E04_16,E04
44,0,0.9991666666666666,829.62305,1324.1628,0.0,E04_16,E04
45,0,0.9772222222222222,802.7823,1311.6171,0.0,E04_16,E04
46,0,0.8397222222222223,747.4178,1262.0526,0.0,E04_16,E04
47,0,0.9936111111111111,313.22366,745.2479,0.0,E04_16,E04
48,0,0.9891666666666666,807.12384,1312.6019,0.0,E04_16,E04
49,0,0.9988888888888889,800.079,1310.1859,0.0,E04_16,E04
50,0,0.9936111111111111,822.1468,1324.4176,0.0,E04_16,E04
51,0,0.9983333333333333,816.78156,1318.6691,0.0,E04_16,E04
52,1277,0.9994444444444445,236.99277,678.80524,0.3549193996664814,E04_16,E04
53,3598,0.9994444444444445,7.6525846,2.6807592,1.0,E04_16,E04
54,1322,0.9952777777777778,85.819145,114.07665,0.3689645548423109,E04_16,E04
55,0,0.9991666666666666,295.9458,796.27844,0.0,E04_16,E04
56,0,0.9991666666666666,814.6903,1315.9564,0.0,E04_16,E04
57,105,0.9997222222222222,841.23505,1335.6218,0.02917477076965824,E04_16,E04
58,0,0.9938888888888889,860.27057,1348.1036,0.0,E04_16,E04
59,0,0.9994444444444445,749.9766,1266.8173,0.0,E04_16,E04
60,0,0.9991666666666666,832.0848,1319.376,0.0,E04_16,E04
61,0,0.9994444444444445,799.3291,1306.0303,0.0,E04_16,E04
62,0,0.9936111111111111,267.78165,762.25543,0.0,E04_16,E04
63,0,0.9997222222222222,812.409,1310.3202,0.0,E04_16,E04
64,0,0.9988888888888889,804.69354,1296.1615,0.0,E04_16,E04
65,0,0.9986111111111111,819.6598,1308.1187,0.0,E04_16,E04
66,0,0.9988888888888889,812.76166,1310.1831,0.0,E04_16,E04
67,0,0.9933333333333333,810.771,1306.5393,0.0,E04_16,E04
68,0,0.9994444444444445,825.52026,1318.6138,0.0,E04_16,E04
69,0,0.9963888888888889,842.12854,1331.8594,0.0,E04_16,E04
70,0,0.9741666666666666,363.02252,845.46014,0.0,E04_16,E04
71,0,0.9983333333333333,144.71982,306.81558,0.0,E04_16,E04
72,0,0.9980555555555556,837.327,1326.4622,0.0,E04_16,E04
73,0,0.9988888888888889,737.8949,1250.075,0.0,E04_16,E04
74,0,0.9975,761.8819,1275.225,0.0,E04_16,E04
75,0,0.9994444444444445,821.65533,1320.3065,0.0,E04_16,E04
76,0,0.9988888888888889,222.47275,688.50903,0.0,E04_16,E04
77,0,0.9988888888888889,-10.59594,19.556728,0.0,E04_16,E04
78,0,0.9991666666666666,221.325,621.3284,0.0,E04_16,E04
79,0,0.9991666666666666,800.8496,1296.8094,0.0,E04_16,E04
80,0,0.9988888888888889,867.5298,1354.0668,0.0,E04_16,E04
81,0,0.9986111111111111,829.511,1319.4702,0.0,E04_16,E04
82,0,0.9563888888888888,818.90704,1314.4059,0.0,E04_16,E04
83,0,0.9997222222222222,816.5285,1315.5393,0.0,E04_16,E04
84,0,0.9927777777777778,462.0884,983.2081,0.0,E04_16,E04
85,0,0.9855555555555555,147.93095,218.89893,0.0,E04_16,E04
86,0,0.9841666666666666,228.75613,641.35724,0.0,E04_16,E04
87,0,0.9952777777777778,760.91235,1263.2128,0.0,E04_16,E04
88,0,0.9863888888888889,790.69025,1294.5607,0.0,E04_16,E04
89,0,0.9983333333333333,797.56537,1298.6614,0.0,E04_16,E04
90,0,0.9986111111111111,815.65814,1308.7703,0.0,E04_16,E04
91,0,0.9991666666666666,629.8546,1165.672,0.0,E04_16,E04
92,0,0.9991666666666666,824.4482,1320.055,0.0,E04_16,E04
93,0,0.9952777777777778,802.26373,1303.2041,0.0,E04_16,E04
94,0,0.9769444444444444,844.75946,1332.2834,0.0,E04_16,E04
95,0,0.9966666666666667,226.86037,673.8245,0.0,E04_16,E04
96,0,0.9980555555555556,838.2691,1333.6166,0.0,E04_16,E04
97,0,0.9986111111111111,870.2445,1355.039,0.0,E04_16,E04
98,0,0.9958333333333333,826.1654,1321.8857,0.0,E04_16,E04
99,0,0.9991666666666666,766.8732,1289.7286,0.0,E04_16,E04
100,0,0.9991666666666666,200.90492,734.6612,0.0,E04_16,E04
101,0,0.9961111111111111,-56.521473,6.578288,0.0,E04_16,E04
102,0,0.9977777777777778,-26.865534,9.861278,0.0,E04_16,E04
103,0,0.9997222222222222,39.743263,29.561642,0.0,E04_16,E04
104,0,0.9991666666666666,449.89908,970.70557,0.0,E04_16,E04
105,0,0.9988888888888889,830.14294,1321.6189,0.0,E04_16,E04
106,0,0.925,831.75287,1326.2015,0.0,E04_16,E04
107,0,0.9994444444444445,805.67035,1314.8895,0.0,E04_16,E04
108,0,0.9997222222222222,820.608,1318.9874,0.0,E04_16,E04
109,0,0.9991666666666666,1006.01447,1425.53,0.0,E04_16,E04
110,0,0.9986111111111111,257.51932,708.8585,0.0,E04_16,E04
111,0,0.9991666666666666,775.1284,1288.2822,0.0,E04_16,E04
112,0,0.9997222222222222,825.89276,1318.7834,0.0,E04_16,E04
113,0,0.9983333333333333,824.7404,1321.5671,0.0,E04_16,E04
114,0,0.9997222222222222,425.19562,874.0476,0.0,E04_16,E04
115,0,0.9991666666666666,629.881,1178.1853,0.0,E04_16,E04
116,0,0.9991666666666666,740.9753,1259.3835,0.0,E04_16,E04
117,0,0.9761111111111112,831.35455,1325.8739,0.0,E04_16,E04
118,0,0.9463888888888888,772.3252,1286.2881,0.0,E04_16,E04
119,0,0.9894444444444445,241.30489,676.2717,0.0,E04_16,E04
120,0,0.9994444444444445,831.37244,1330.1099,0.0,E04_16,E04
121,0,0.9969444444444444,800.854,1309.0886,0.0,E04_16,E04
122,0,0.9980555555555556,823.1567,1328.0447,0.0,E04_16,E04
123,0,0.9991666666666666,770.46985,1286.8551,0.0,E04_16,E04
124,0,0.9991666666666666,260.9883,772.27765,0.0,E04_16,E04
125,0,0.9988888888888889,-1.3787541,4.566801,0.0,E04_16,E04
126,0,0.9986111111111111,17.365507,10.4111595,0.0,E04_16,E04
127,0,0.9991666666666666,81.985825,31.424019,0.0,E04_16,E04
128,0,0.9963888888888889,699.41736,1219.9261,0.0,E04_16,E04
129,0,0.9883333333333333,873.2729,1362.8756,0.0,E04_16,E04
130,0,0.9297222222222222,737.1318,1257.9489,0.0,E04_16,E04
131,0,0.9994444444444445,861.74347,1350.9858,0.0,E04_16,E04
132,0,0.9983333333333333,769.5623,1284.995,0.0,E04_16,E04
133,0,0.9994444444444445,738.2943,1260.0568,0.0,E04_16,E04
134,0,0.9977777777777778,200.22188,595.8521,0.0,E04_16,E04
135,0,0.9977777777777778,728.1963,1244.0175,0.0,E04_16,E04
136,0,0.9947222222222222,826.6057,1322.7003,0.0,E04_16,E04
137,0,0.9988888888888889,821.0147,1319.469,0.0,E04_16,E04
138,0,0.9936111111111111,834.54095,1326.4797,0.0,E04_16,E04
139,0,0.9952777777777778,616.75214,1149.5969,0.0,E04_16,E04
140,0,0.9988888888888889,810.3331,1306.4723,0.0,E04_16,E04
141,0,0.9916666666666667,693.9059,1220.6333,0.0,E04_16,E04
142,0,0.9602777777777778,778.2959,1285.6289,0.0,E04_16,E04
143,0,0.9991666666666666,276.31998,714.9389,0.0,E04_16,E04
144,0,0.9975,815.1565,1313.1166,0.0,E04_16,E04
145,0,0.9975,842.0989,1334.4608,0.0,E04_16,E04
146,0,0.9991666666666666,790.0242,1291.8146,0.0,E04_16,E04
147,0,0.9994444444444445,821.42804,1311.94,0.0,E04_16,E04
148,0,0.9941666666666666,297.48,788.55255,0.0,E04_16,E04
149,0,0.9988888888888889,-71.279755,3.6931906,0.0,E04_16,E04
150,0,0.9986111111111111,-62.34993,2.7597044,0.0,E04_16,E04
151,0,0.9916666666666667,-67.17367,4.209967,0.0,E04_16,E04
152,0,0.9991666666666666,-68.75785,4.5015783,0.0,E04_16,E04
153,0,0.9983333333333333,-70.95687,2.6151369,0.0,E04_16,E04
154,0,0.8955555555555555,-71.27233,3.6770368,0.0,E04_16,E04
155,0,0.9991666666666666,-70.55824,4.298739,0.0,E04_16,E04
156,0,0.9997222222222222,-82.85274,3.9903286,0.0,E04_16,E04
157,0,0.9994444444444445,-72.891884,5.4777064,0.0,E04_16,E04
158,0,0.9991666666666666,-55.47484,5.0903125,0.0,E04_16,E04
159,0,0.9994444444444445,-31.205114,8.330413,0.0,E04_16,E04
160,0,0.9997222222222222,11.895248,17.167095,0.0,E04_16,E04
161,0,0.9988888888888889,232.07703,631.7405,0.0,E04_16,E04
162,0,0.9966666666666667,729.6516,1236.3815,0.0,E04_16,E04
163,0,0.9977777777777778,534.255,1030.0049,0.0,E04_16,E04
164,0,0.9986111111111111,570.4626,1037.5554,0.0,E04_16,E04
165,0,0.9991666666666666,135.81902,18.075476,0.0,E04_16,E04
166,0,0.9294444444444444,319.0248,536.78186,0.0,E04_16,E04
167,0,0.9844444444444445,258.88232,428.93195,0.0,E04_16,E04
168,0,0.16694444444444445,231.18636,4.666749,0.0,E04_16,E04
0,600,0.9969444444444444,204.64726,163.36136,0.16717748676511562,E04_17,E04
1,0,0.9988888888888889,-2378.2725,650.1737,0.0,E04_17,E04
2,0,0.9988888888888889,-900.8095,874.33374,0.0,E04_17,E04
3,0,0.9991666666666666,128.95525,5.982822,0.0,E04_17,E04
4,0,0.9991666666666666,137.83876,4.0847692,0.0,E04_17,E04
5,0,0.9958333333333333,142.55035,4.4510345,0.0,E04_17,E04
6,0,0.9994444444444445,148.23846,5.9168878,0.0,E04_17,E04
7,0,0.9988888888888889,154.62347,11.39856,0.0,E04_17,E04
8,0,0.9983333333333333,215.52672,57.23125,0.0,E04_17,E04
9,0,0.9994444444444445,182.71901,5.564166,0.0,E04_17,E04
10,0,0.9161111111111111,260.2835,125.480736,0.0,E04_17,E04
11,0,0.9994444444444445,260.03864,126.031456,0.0,E04_17,E04
12,0,0.9991666666666666,375.81735,378.16754,0.0,E04_17,E04
13,0,0.9994444444444445,600.6957,1018.389,0.0,E04_17,E04
14,0,0.9991666666666666,383.85376,557.8513,0.0,E04_17,E04
15,0,0.9997222222222222,591.62933,986.5833,0.0,E04_17,E04
16,0,0.9994444444444445,589.22595,994.243,0.0,E04_17,E04
17,0,0.9991666666666666,642.46313,987.789,0.0,E04_17,E04
18,0,0.9991666666666666,678.191,990.40027,0.0,E04_17,E04
19,0,0.9997222222222222,557.22064,738.3156,0.0,E04_17,E04
20,0,0.9994444444444445,592.4261,1008.89966,0.0,E04_17,E04
21,0,0.9744444444444444,564.09125,909.7928,0.0,E04_17,E04
22,0,0.9761111111111112,576.13916,963.724,0.0,E04_17,E04
23,0,0.9838888888888889,453.4636,483.80667,0.0,E04_17,E04
24,0,0.9969444444444444,619.353,1034.0583,0.0,E04_17,E04
25,0,0.9983333333333333,619.399,1062.3613,0.0,E04_17,E04
26,0,0.9913888888888889,564.96387,911.8384,0.0,E04_17,E04
27,0,0.9991666666666666,536.34753,826.9166,0.0,E04_17,E04
28,0,0.9986111111111111,369.9071,400.8105,0.0,E04_17,E04
29,0,0.9963888888888889,291.07248,5.4870214,0.0,E04_17,E04
30,0,0.9961111111111111,320.67346,15.902252,0.0,E04_17,E04
31,0,0.9997222222222222,433.12698,343.49948,0.0,E04_17,E04
32,0,0.9988888888888889,574.1574,839.8546,0.0,E04_17,E04
33,0,0.9969444444444444,618.7116,979.4766,0.0,E04_17,E04
34,0,0.89,670.0009,971.9962,0.0,E04_17,E04
35,0,0.9997222222222222,639.5124,1046.4384,0.0,E04_17,E04
36,0,0.9994444444444445,596.52527,1021.175,0.0,E04_17,E04
37,0,0.9991666666666666,608.6147,971.0112,0.0,E04_17,E04
38,0,0.9994444444444445,467.59366,444.55093,0.0,E04_17,E04
39,0,0.9997222222222222,656.57404,1006.2627,0.0,E04_17,E04
40,0,0.9991666666666666,662.7448,965.89996,0.0,E04_17,E04
41,0,0.9858333333333333,652.26263,1002.20703,0.0,E04_17,E04
42,0,0.9975,678.44415,956.0647,0.0,E04_17,E04
43,0,0.9994444444444445,622.866,858.4832,0.0,E04_17,E04
44,0,0.9991666666666666,671.37085,1002.9481,0.0,E04_17,E04
45,0,0.9947222222222222,580.85175,1012.28436,0.0,E04_17,E04
46,0,0.8819444444444444,640.32916,915.208,0.0,E04_17,E04
47,0,0.9944444444444445,508.22766,483.35522,0.0,E04_17,E04
48,0,0.9891666666666666,653.63324,961.1997,0.0,E04_17,E04
49,0,0.9991666666666666,665.81177,1000.6398,0.0,E04_17,E04
50,0,0.9986111111111111,694.593,983.85,0.0,E04_17,E04
51,0,0.9988888888888889,699.4616,986.0565,0.0,E04_17,E04
52,1183,0.9991666666666666,355.2566,537.33057,0.3288851820961913,E04_17,E04
53,3598,0.9994444444444445,0.0,0.0,1.0,E04_17,E04
54,1023,0.9938888888888889,242.52487,153.1674,0.2859139183901621,E04_17,E04
55,0,0.9966666666666667,503.40247,527.1683,0.0,E04_17,E04
56,0,0.9980555555555556,677.5285,972.9272,0.0,E04_17,E04
57,0,0.9994444444444445,647.61115,1008.39746,0.0,E04_17,E04
58,0,0.9866666666666667,676.15173,1018.3385,0.0,E04_17,E04
59,0,0.995,658.6248,954.7423,0.0,E04_17,E04
60,0,0.9991666666666666,665.5157,958.7266,0.0,E04_17,E04
61,0,0.9997222222222222,666.0934,977.5879,0.0,E04_17,E04
62,0,0.9986111111111111,353.0993,531.9604,0.0,E04_17,E04
63,0,0.9994444444444445,679.2515,977.04944,0.0,E04_17,E04
64,0,0.9991666666666666,664.9497,973.6332,0.0,E04_17,E04
65,0,0.9919444444444444,664.7637,974.8147,0.0,E04_17,E04
66,0,0.9994444444444445,688.03754,991.64154,0.0,E04_17,E04
67,0,0.9933333333333333,680.6809,973.7265,0.0,E04_17,E04
68,0,0.9994444444444445,670.89856,987.3532,0.0,E04_17,E04
69,0,0.9961111111111111,643.5226,1006.34686,0.0,E04_17,E04
70,0,0.9747222222222223,485.5962,625.3466,0.0,E04_17,E04
71,0,0.9988888888888889,415.0228,161.54823,0.0,E04_17,E04
72,0,0.9969444444444444,654.4589,986.26447,0.0,E04_17,E04
73,0,0.9980555555555556,646.43475,939.17896,0.0,E04_17,E04
74,0,0.9983333333333333,616.90344,951.56104,0.0,E04_17,E04
75,0,0.9988888888888889,685.18994,978.47705,0.0,E04_17,E04
76,0,0.9988888888888889,443.312,492.4099,0.0,E04_17,E04
77,0,0.9986111111111111,349.36746,14.4886465,0.0,E04_17,E04
78,0,0.9991666666666666,466.02808,384.30096,0.0,E04_17,E04
79,0,0.9991666666666666,606.20685,974.6815,0.0,E04_17,E04
80,0,0.995,605.49774,1044.596,0.0,E04_17,E04
81,0,0.9994444444444445,602.48193,1009.94525,0.0,E04_17,E04
82,0,0.9497222222222222,616.6733,1026.5282,0.0,E04_17,E04
83,0,0.9997222222222222,596.71295,988.6314,0.0,E04_17,E04
84,0,0.9977777777777778,390.6236,759.3639,0.0,E04_17,E04
85,0,0.9880555555555556,254.7287,228.47865,0.0,E04_17,E04
86,0,0.9819444444444444,354.59546,429.5313,0.0,E04_17,E04
87,0,0.9938888888888889,676.9712,961.10126,0.0,E04_17,E04
